series,series_name,frequency,year,month,date,value
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,1999,12,1999-12,-534.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2000,12,2000-12,-55.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2001,12,2001-12,1635.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2002,12,2002-12,546.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2003,12,2003-12,4707.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2004,12,2004-12,10455.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2005,12,2005-12,11351.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2006,12,2006-12,13257.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2007,12,2007-12,14638.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2008,12,2008-12,14175.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2009,12,2009-12,4454.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2010,12,2010-12,5951.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2011,12,2011-12,8130.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2012,12,2012-12,10063.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2013,12,2013-12,10934.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2014,12,2014-12,11261.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2015,12,2015-12,9273.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2016,12,2016-12,10063.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2017,12,2017-12,10798.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2018,12,2018-12,10826.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2019,12,2019-12,18314.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2020,12,2020-12,20301.0
fdi,Foreign Direct Investment: USD mn: Annual: United Arab Emirates,annual,2021,12,2021-12,21118.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,6,1973-06,4565.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,7,1973-07,4573.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,8,1973-08,4577.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,9,1973-09,4573.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,10,1973-10,4590.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,11,1973-11,4600.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1973,12,1973-12,4598.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,1,1974-01,4604.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,2,1974-02,4580.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,3,1974-03,4587.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,4,1974-04,4602.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,5,1974-05,4617.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,6,1974-06,4585.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,7,1974-07,4642.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,8,1974-08,4609.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,9,1974-09,4660.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,10,1974-10,4821.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,11,1974-11,4878.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1974,12,1974-12,4879.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,1,1975-01,5037.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,2,1975-02,5097.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,3,1975-03,5235.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,4,1975-04,5251.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,5,1975-05,5215.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,6,1975-06,5287.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,7,1975-07,5330.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,8,1975-08,5352.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,9,1975-09,5363.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,10,1975-10,5363.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,11,1975-11,5456.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1975,12,1975-12,5364.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,1,1976-01,5587.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,2,1976-02,5586.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,3,1976-03,5581.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,4,1976-04,5733.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,5,1976-05,5808.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,6,1976-06,6009.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,7,1976-07,6049.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,8,1976-08,6138.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,9,1976-09,6170.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,10,1976-10,6131.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,11,1976-11,6247.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1976,12,1976-12,6285.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,1,1977-01,6074.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,2,1977-02,6088.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,3,1977-03,6152.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,4,1977-04,6125.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,5,1977-05,6180.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,6,1977-06,5993.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,7,1977-07,5891.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,8,1977-08,5930.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,9,1977-09,5713.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,10,1977-10,5712.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,11,1977-11,5765.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1977,12,1977-12,5194.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,1,1978-01,5175.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,2,1978-02,5216.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,3,1978-03,5072.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,4,1978-04,5173.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,5,1978-05,5116.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,6,1978-06,5154.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,7,1978-07,5191.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,8,1978-08,5199.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,9,1978-09,5151.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,10,1978-10,5201.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,11,1978-11,5091.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1978,12,1978-12,5229.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,1,1979-01,5113.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,2,1979-02,5209.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,3,1979-03,5243.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,4,1979-04,5276.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,5,1979-05,5275.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,6,1979-06,5284.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,7,1979-07,5318.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,8,1979-08,5392.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,9,1979-09,5394.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,10,1979-10,5466.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,11,1979-11,5513.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1979,12,1979-12,5841.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,1,1980-01,5555.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,2,1980-02,5541.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,3,1980-03,5476.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,4,1980-04,5815.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,5,1980-05,5749.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,6,1980-06,5908.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,7,1980-07,6390.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,8,1980-08,6399.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,9,1980-09,6611.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,10,1980-10,6473.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,11,1980-11,6327.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1980,12,1980-12,6397.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,1,1981-01,6756.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,2,1981-02,6690.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,3,1981-03,6687.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,4,1981-04,6712.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,5,1981-05,6730.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,6,1981-06,6611.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,7,1981-07,6967.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,8,1981-08,6970.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,9,1981-09,7169.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,10,1981-10,7496.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,11,1981-11,7422.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1981,12,1981-12,7507.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,1,1982-01,7412.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,2,1982-02,7419.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,3,1982-03,7221.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,4,1982-04,7439.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,5,1982-05,7217.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,6,1982-06,6431.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,7,1982-07,6347.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,8,1982-08,6239.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,9,1982-09,6260.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,10,1982-10,6201.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,11,1982-11,6200.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1982,12,1982-12,6449.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,1,1983-01,6312.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,2,1983-02,6485.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,3,1983-03,6465.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,4,1983-04,6464.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,5,1983-05,6589.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,6,1983-06,6613.2
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,7,1983-07,6736.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,8,1983-08,6510.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,9,1983-09,6430.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,10,1983-10,6422.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,11,1983-11,6201.4
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1983,12,1983-12,6294.6
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,1,1984-01,6056.0
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,2,1984-02,6183.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,3,1984-03,6259.1
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,4,1984-04,6162.8
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,5,1984-05,6280.5
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,6,1984-06,6331.3
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,7,1984-07,6223.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,8,1984-08,6277.9
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,9,1984-09,6312.7
forex_reserves_monthly,Foreign Exchange Reserves: USD mn: Monthly: United Arab Emirates,monthly,1984,10,1984-10,6399.3
